"SA1_MAIN16","SA1_NAME16"
"31305154231","Scarborough - Newport - Moreton Island"
"31305137918","Redcliffe"
"31305154226","Scarborough - Newport - Moreton Island"
"31305137902","Redcliffe"
"31305137910","Redcliffe"
"31305154201","Scarborough - Newport - Moreton Island"
"31305154221","Scarborough - Newport - Moreton Island"
"31305154206","Scarborough - Newport - Moreton Island"
"31305154219","Scarborough - Newport - Moreton Island"
"31305137922","Redcliffe"
"31305137919","Redcliffe"
"31305154208","Scarborough - Newport - Moreton Island"
"31305137909","Redcliffe"
"31305154209","Scarborough - Newport - Moreton Island"
"31305154228","Scarborough - Newport - Moreton Island"
"31305154224","Scarborough - Newport - Moreton Island"
"31305154222","Scarborough - Newport - Moreton Island"
"31305137908","Redcliffe"
"31305154217","Scarborough - Newport - Moreton Island"
"31305137905","Redcliffe"
"31305137921","Redcliffe"
"31305137914","Redcliffe"
"31305154205","Scarborough - Newport - Moreton Island"
"31305154232","Scarborough - Newport - Moreton Island"
"31305154202","Scarborough - Newport - Moreton Island"
"31305154218","Scarborough - Newport - Moreton Island"
"31305154212","Scarborough - Newport - Moreton Island"
"31305137925","Redcliffe"
"31305138038","Rothwell - Kippa-Ring"
"31305138007","Rothwell - Kippa-Ring"
"31305138017","Rothwell - Kippa-Ring"
"31305138021","Rothwell - Kippa-Ring"
"31305138019","Rothwell - Kippa-Ring"
"31305138001","Rothwell - Kippa-Ring"
"31305138028","Rothwell - Kippa-Ring"
"31305138013","Rothwell - Kippa-Ring"
"31305138029","Rothwell - Kippa-Ring"
"31305138023","Rothwell - Kippa-Ring"
"31305138035","Rothwell - Kippa-Ring"
"31305138008","Rothwell - Kippa-Ring"
"31305138022","Rothwell - Kippa-Ring"
"31305138009","Rothwell - Kippa-Ring"
"31305138047","Rothwell - Kippa-Ring"
"31305138039","Rothwell - Kippa-Ring"
"31305154220","Scarborough - Newport - Moreton Island"
"31305138006","Rothwell - Kippa-Ring"
"31305138011","Rothwell - Kippa-Ring"
"31305138041","Rothwell - Kippa-Ring"
"31305138012","Rothwell - Kippa-Ring"
"31305138030","Rothwell - Kippa-Ring"
"31305138031","Rothwell - Kippa-Ring"
"31305138034","Rothwell - Kippa-Ring"
"31305138032","Rothwell - Kippa-Ring"
"31305138033","Rothwell - Kippa-Ring"
"31305138036","Rothwell - Kippa-Ring"
"31305138015","Rothwell - Kippa-Ring"
"31305138050","Rothwell - Kippa-Ring"
"31305138002","Rothwell - Kippa-Ring"
"31305138024","Rothwell - Kippa-Ring"
"31305138027","Rothwell - Kippa-Ring"
"31305138037","Rothwell - Kippa-Ring"
"31305138048","Rothwell - Kippa-Ring"
"31305138018","Rothwell - Kippa-Ring"
"31305138020","Rothwell - Kippa-Ring"
"31305138042","Rothwell - Kippa-Ring"
"31305138010","Rothwell - Kippa-Ring"
"31305138045","Rothwell - Kippa-Ring"
"31305138046","Rothwell - Kippa-Ring"
"31305138016","Rothwell - Kippa-Ring"
"30101100134","Alexandra Hills"
"30101100111","Alexandra Hills"
"30101100127","Alexandra Hills"
"30101100112","Alexandra Hills"
"30101100113","Alexandra Hills"
"30101100137","Alexandra Hills"
"30101100128","Alexandra Hills"
"30101100114","Alexandra Hills"
"30101100109","Alexandra Hills"
"30101100110","Alexandra Hills"
"30101100107","Alexandra Hills"
"30101100105","Alexandra Hills"
"30101100118","Alexandra Hills"
"30101100119","Alexandra Hills"
"30101100115","Alexandra Hills"
"30101100123","Alexandra Hills"
"30101100125","Alexandra Hills"
"30101100130","Alexandra Hills"
"30101100133","Alexandra Hills"
"30101100103","Alexandra Hills"
"30101100145","Alexandra Hills"
"30101100135","Alexandra Hills"
"30101100138","Alexandra Hills"
"30101100139","Alexandra Hills"
"30101100140","Alexandra Hills"
"30101100102","Alexandra Hills"
"30101100131","Alexandra Hills"
"30101100121","Alexandra Hills"
"30101100144","Alexandra Hills"
"30101100101","Alexandra Hills"
"30101100141","Alexandra Hills"
"30101100116","Alexandra Hills"
"30101100117","Alexandra Hills"
"30101100120","Alexandra Hills"
"30101100136","Alexandra Hills"
"30101100122","Alexandra Hills"
"30101100129","Alexandra Hills"
"30101100126","Alexandra Hills"
"30101100124","Alexandra Hills"
"30101100108","Alexandra Hills"
"30101100132","Alexandra Hills"
"30101100106","Alexandra Hills"
"30101100104","Alexandra Hills"
"30101100142","Alexandra Hills"
"30101100317","Birkdale"
"30101100319","Birkdale"
"30101100318","Birkdale"
"30101100322","Birkdale"
"30101100323","Birkdale"
"30101100333","Birkdale"
"30101100325","Birkdale"
"30101100329","Birkdale"
"30101100309","Birkdale"
"30101100308","Birkdale"
"30101100310","Birkdale"
"30101100307","Birkdale"
"30101100306","Birkdale"
"30101100305","Birkdale"
"30101100302","Birkdale"
"30101100334","Birkdale"
"30101100301","Birkdale"
"30101100336","Birkdale"
"30101100335","Birkdale"
"30101100331","Birkdale"
"30101100330","Birkdale"
"30101100332","Birkdale"
"30101100304","Birkdale"
"30101100328","Birkdale"
"30101100324","Birkdale"
"30101100321","Birkdale"
"30101100316","Birkdale"
"30101100313","Birkdale"
"30101100312","Birkdale"
"30101100311","Birkdale"
"30101100314","Birkdale"
"30101100315","Birkdale"
"30101100320","Birkdale"
"30101100420","Capalaba"
"30101100436","Capalaba"
"30101100424","Capalaba"
"30101100423","Capalaba"
"30101100428","Capalaba"
"30101100439","Capalaba"
"30101100401","Capalaba"
"30101100416","Capalaba"
"30101100406","Capalaba"
"30101100410","Capalaba"
"30101100409","Capalaba"
"30101100438","Capalaba"
"30101100403","Capalaba"
"30101100442","Capalaba"
"30101100408","Capalaba"
"30101100407","Capalaba"
"30101100411","Capalaba"
"30101100437","Capalaba"
"30101100402","Capalaba"
"30101100441","Capalaba"
"30101100405","Capalaba"
"30101100404","Capalaba"
"30101100414","Capalaba"
"30101100435","Capalaba"
"30101100434","Capalaba"
"30101100419","Capalaba"
"30101100418","Capalaba"
"30101100444","Capalaba"
"30101100421","Capalaba"
"30101100429","Capalaba"
"30101100412","Capalaba"
"30101100440","Capalaba"
"30101100413","Capalaba"
"30101100417","Capalaba"
"30101100415","Capalaba"
"30101100425","Capalaba"
"30101100427","Capalaba"
"30101100426","Capalaba"
"30101100430","Capalaba"
"30101100431","Capalaba"
"30101100433","Capalaba"
"30101100422","Capalaba"
"30101100432","Capalaba"
"30102100712","Cleveland"
"30102100720","Cleveland"
"30102100715","Cleveland"
"30102100707","Cleveland"
"30102100704","Cleveland"
"30102100738","Cleveland"
"30102100709","Cleveland"
"30102100703","Cleveland"
"30102100727","Cleveland"
"30102100718","Cleveland"
"30102100731","Cleveland"
"30102100701","Cleveland"
"30102100721","Cleveland"
"30102100733","Cleveland"
"30102100725","Cleveland"
"30102100736","Cleveland"
"30102100734","Cleveland"
"30102100735","Cleveland"
"30102100732","Cleveland"
"30102100729","Cleveland"
"30102100719","Cleveland"
"30102100726","Cleveland"
"30102100730","Cleveland"
"30102100706","Cleveland"
"30102100714","Cleveland"
"30102100722","Cleveland"
"30102100724","Cleveland"
"30102100713","Cleveland"
"30102100708","Cleveland"
"30102100705","Cleveland"
"30102100702","Cleveland"
"30102100737","Cleveland"
"30102100710","Cleveland"
"30102100711","Cleveland"
"30102100717","Cleveland"
"30102100728","Cleveland"
"30102100723","Cleveland"
"30102100814","Ormiston"
"30102100803","Ormiston"
"30102100813","Ormiston"
"30102100806","Ormiston"
"30102100812","Ormiston"
"30102100815","Ormiston"
"30102100811","Ormiston"
"30102100808","Ormiston"
"30102100805","Ormiston"
"30102100804","Ormiston"
"30102100809","Ormiston"
"30102100801","Ormiston"
"30102100903","Redland Bay"
"30102100925","Redland Bay"
"30102100906","Redland Bay"
"30102100902","Redland Bay"
"30102100904","Redland Bay"
"30102100924","Redland Bay"
"30102100915","Redland Bay"
"30102100929","Redland Bay"
"30102100901","Redland Bay"
"30102100927","Redland Bay"
"30102100928","Redland Bay"
"30102100907","Redland Bay"
"30102100926","Redland Bay"
"30102100923","Redland Bay"
"30102100932","Redland Bay"
"30102100931","Redland Bay"
"30102100913","Redland Bay"
"30102100912","Redland Bay"
"30102100914","Redland Bay"
"30102100916","Redland Bay"
"30102100922","Redland Bay"
"30102100908","Redland Bay"
"30102100909","Redland Bay"
"30102100935","Redland Bay"
"30102100911","Redland Bay"
"30102100917","Redland Bay"
"30102101114","Sheldon - Mount Cotton"
"30102101116","Sheldon - Mount Cotton"
"30102101117","Sheldon - Mount Cotton"
"30102101101","Sheldon - Mount Cotton"
"30102101119","Sheldon - Mount Cotton"
"30102101115","Sheldon - Mount Cotton"
"30102101110","Sheldon - Mount Cotton"
"30102101107","Sheldon - Mount Cotton"
"30102101108","Sheldon - Mount Cotton"
"30102101106","Sheldon - Mount Cotton"
"30102101105","Sheldon - Mount Cotton"
"30102101102","Sheldon - Mount Cotton"
"30102101109","Sheldon - Mount Cotton"
"30101100501","Thorneside"
"30101100502","Thorneside"
"30101100508","Thorneside"
"30101100503","Thorneside"
"30101100504","Thorneside"
"30101100505","Thorneside"
"30101100510","Thorneside"
"30101100507","Thorneside"
"30101100506","Thorneside"
"30101100509","Thorneside"
"30102101204","Thornlands"
"30102101214","Thornlands"
"30102101228","Thornlands"
"30102101216","Thornlands"
"30102101229","Thornlands"
"30102101212","Thornlands"
"30102101220","Thornlands"
"30102101217","Thornlands"
"30102101213","Thornlands"
"30102101210","Thornlands"
"30102101227","Thornlands"
"30102101219","Thornlands"
"30102101238","Thornlands"
"30102101234","Thornlands"
"30102101202","Thornlands"
"30102101218","Thornlands"
"30102101215","Thornlands"
"30102101221","Thornlands"
"30102101222","Thornlands"
"30102101233","Thornlands"
"30102101236","Thornlands"
"30102101209","Thornlands"
"30102101211","Thornlands"
"30102101206","Thornlands"
"30102101230","Thornlands"
"30102101203","Thornlands"
"30102101223","Thornlands"
"30102101237","Thornlands"
"30102101301","Victoria Point"
"30102101337","Victoria Point"
"30102101327","Victoria Point"
"30102101338","Victoria Point"
"30102101315","Victoria Point"
"30102101313","Victoria Point"
"30102101323","Victoria Point"
"30102101319","Victoria Point"
"30102101324","Victoria Point"
"30102101310","Victoria Point"
"30102101311","Victoria Point"
"30102101320","Victoria Point"
"30102101307","Victoria Point"
"30102101326","Victoria Point"
"30102101325","Victoria Point"
"30102101335","Victoria Point"
"30102101312","Victoria Point"
"30102101314","Victoria Point"
"30102101309","Victoria Point"
"30102101308","Victoria Point"
"30102101330","Victoria Point"
"30102101329","Victoria Point"
"30102101339","Victoria Point"
"30102101331","Victoria Point"
"30102101332","Victoria Point"
"30102101333","Victoria Point"
"30102101302","Victoria Point"
"30102101334","Victoria Point"
"30102101303","Victoria Point"
"30102101318","Victoria Point"
"30102101322","Victoria Point"
"30102101336","Victoria Point"
"30102101305","Victoria Point"
"30101100621","Wellington Point"
"30101100619","Wellington Point"
"30101100604","Wellington Point"
"30101100611","Wellington Point"
"30101100610","Wellington Point"
"30101100617","Wellington Point"
"30101100607","Wellington Point"
"30101100613","Wellington Point"
"30101100603","Wellington Point"
"30101100612","Wellington Point"
"30101100605","Wellington Point"
"30101100622","Wellington Point"
"30101100601","Wellington Point"
"30101100623","Wellington Point"
"30101100606","Wellington Point"
"30101100625","Wellington Point"
"30101100626","Wellington Point"
"30101100618","Wellington Point"
"30101100614","Wellington Point"
"30101100609","Wellington Point"
"30101100620","Wellington Point"
"30101100616","Wellington Point"
"30101100615","Wellington Point"
"30102152723","Redland Islands"
"30102152719","Redland Islands"
"30102152714","Redland Islands"
"30102152711","Redland Islands"
"30102152707","Redland Islands"
"30102152706","Redland Islands"
"30102152720","Redland Islands"
"30102152715","Redland Islands"
"30102152709","Redland Islands"
"30102152717","Redland Islands"
"30102152703","Redland Islands"
"30102152702","Redland Islands"
"30102152718","Redland Islands"
"30102152704","Redland Islands"
"30102152710","Redland Islands"
"30102152722","Redland Islands"
"30102152716","Redland Islands"
"30102152705","Redland Islands"
"30102152724","Redland Islands"
"30102152701","Redland Islands"
"30102152712","Redland Islands"
"30102152708","Redland Islands"
"30102152721","Redland Islands"
"30102152713","Redland Islands"
"31502140706","Northern Highlands"
"31502140710","Northern Highlands"
"31502140707","Northern Highlands"
"31502140701","Northern Highlands"
"30803121616","Rockhampton - West"
"30803121607","Rockhampton - West"
"30803121610","Rockhampton - West"
"30803122201","The Range - Allenstown"
"30803122204","The Range - Allenstown"
"30803121615","Rockhampton - West"
"30803121618","Rockhampton - West"
"30803121617","Rockhampton - West"
"30803122212","The Range - Allenstown"
"30803122213","The Range - Allenstown"
"30803121601","Rockhampton - West"
"30803122217","The Range - Allenstown"
"30803122207","The Range - Allenstown"
"30803122209","The Range - Allenstown"
"30803122219","The Range - Allenstown"
"30803121704","Rockhampton City"
"30803122220","The Range - Allenstown"
"30803121405","Park Avenue"
"30803122222","The Range - Allenstown"
"30803121706","Rockhampton City"
"30803121406","Park Avenue"
"30803121407","Park Avenue"
"30803122221","The Range - Allenstown"
"30803121510","Parkhurst - Kawana"
"30803121509","Parkhurst - Kawana"
"30803121113","Lakes Creek"
"30803121411","Park Avenue"
"30803121708","Rockhampton City"
"30803121513","Parkhurst - Kawana"
"30803121511","Parkhurst - Kawana"
"30803121501","Parkhurst - Kawana"
"30803121505","Parkhurst - Kawana"
"30803121412","Park Avenue"
"30803121512","Parkhurst - Kawana"
"30803120515","Berserker"
"30803121410","Park Avenue"
"30803121401","Park Avenue"
"30803121710","Rockhampton City"
"30803121413","Park Avenue"
"30803121313","Norman Gardens"
"30803121301","Norman Gardens"
"30803121314","Norman Gardens"
"30803120504","Berserker"
"30803120513","Berserker"
"30803120507","Berserker"
"30803121315","Norman Gardens"
"30803121309","Norman Gardens"
"30803120517","Berserker"
"30803121316","Norman Gardens"
"30803120509","Berserker"
"30803120518","Berserker"
"30803120503","Berserker"
"30803120519","Berserker"
"30803121311","Norman Gardens"
"30803120818","Frenchville - Mount Archer"
"30803121304","Norman Gardens"
"30803120502","Berserker"
"30803120511","Berserker"
"30803120813","Frenchville - Mount Archer"
"30803120801","Frenchville - Mount Archer"
"30803120803","Frenchville - Mount Archer"
"30803120806","Frenchville - Mount Archer"
"30803121110","Lakes Creek"
"30803121111","Lakes Creek"
"30803120812","Frenchville - Mount Archer"
"30803120804","Frenchville - Mount Archer"
"30803120821","Frenchville - Mount Archer"
"30803120825","Frenchville - Mount Archer"
"30803120822","Frenchville - Mount Archer"
"30803121106","Lakes Creek"
"30803121105","Lakes Creek"
"30803121609","Rockhampton - West"
"30803121604","Rockhampton - West"
"30803122202","The Range - Allenstown"
"30803121602","Rockhampton - West"
"30803122205","The Range - Allenstown"
"30803122206","The Range - Allenstown"
"30803121705","Rockhampton City"
"30803122218","The Range - Allenstown"
"30803121707","Rockhampton City"
"30803121709","Rockhampton City"
"30803121402","Park Avenue"
"30803121104","Lakes Creek"
"30803120814","Frenchville - Mount Archer"
"30803120816","Frenchville - Mount Archer"
"30803120501","Berserker"
"30803120820","Frenchville - Mount Archer"
"30803121606","Rockhampton - West"
"30803120512","Berserker"
"30803122214","The Range - Allenstown"
"30803122203","The Range - Allenstown"
"30803121404","Park Avenue"
"30803121310","Norman Gardens"
"30803120508","Berserker"
"30803121611","Rockhampton - West"
"30803121302","Norman Gardens"
"30803121322","Norman Gardens"
"30803121506","Parkhurst - Kawana"
"30803121703","Rockhampton City"
"30803121109","Lakes Creek"
"30803121612","Rockhampton - West"
"30803121620","Rockhampton - West"
"30803121409","Park Avenue"
"30803120514","Berserker"
"30803122216","The Range - Allenstown"
"30803121508","Parkhurst - Kawana"
"30803121701","Rockhampton City"
"30803120506","Berserker"
"30803120505","Berserker"
"30803122215","The Range - Allenstown"
"30803121603","Rockhampton - West"
"30803121408","Park Avenue"
"30803121517","Parkhurst - Kawana"
"30803120516","Berserker"
"30803122211","The Range - Allenstown"
"30803120809","Frenchville - Mount Archer"
"30803120510","Berserker"
"30803121507","Parkhurst - Kawana"
"30803120817","Frenchville - Mount Archer"
"30803121504","Parkhurst - Kawana"
"30803121514","Parkhurst - Kawana"
"30803121306","Norman Gardens"
"30803121503","Parkhurst - Kawana"
"30803121614","Rockhampton - West"
"30803121605","Rockhampton - West"
"30803121112","Lakes Creek"
"30803121308","Norman Gardens"
"30803121321","Norman Gardens"
"30803121107","Lakes Creek"
"30803122210","The Range - Allenstown"
"30803122208","The Range - Allenstown"
"30803121613","Rockhampton - West"
"30803121619","Rockhampton - West"
"30803121621","Rockhampton - West"
"30803121103","Lakes Creek"
"30803120811","Frenchville - Mount Archer"
"30803120819","Frenchville - Mount Archer"
"30803120810","Frenchville - Mount Archer"
"30803121303","Norman Gardens"
"30803121108","Lakes Creek"
"30803120807","Frenchville - Mount Archer"
"30803121403","Park Avenue"
"30803121502","Parkhurst - Kawana"
"30803121516","Parkhurst - Kawana"
"30803121101","Lakes Creek"
"30803121320","Norman Gardens"
"30803121312","Norman Gardens"
"30803120802","Frenchville - Mount Archer"
"30803120824","Frenchville - Mount Archer"
"30803120805","Frenchville - Mount Archer"
"30803121305","Norman Gardens"
"30803120815","Frenchville - Mount Archer"
"30803120823","Frenchville - Mount Archer"
"30803121515","Parkhurst - Kawana"
"30803120808","Frenchville - Mount Archer"
"30803121102","Lakes Creek"
"30803121608","Rockhampton - West"
"30701117616","Roma"
"30701117613","Roma"
"30701117609","Roma"
"30701117604","Roma"
"30701117615","Roma"
"30701117612","Roma"
"30701117606","Roma"
"30701117603","Roma"
"30701117605","Roma"
"30701117608","Roma"
"30701117617","Roma"
"30701117614","Roma"
"30701117610","Roma"
"30701117611","Roma"
"30701117607","Roma"
"30701117618","Roma"
"30701117602","Roma"
"30701117620","Roma"
"31701144904","Gowrie (Qld)"
"31701144903","Gowrie (Qld)"
"31701144901","Gowrie (Qld)"
"31701144916","Gowrie (Qld)"
"31701144908","Gowrie (Qld)"
"31701144907","Gowrie (Qld)"
"30702117917","Crows Nest - Rosalie"
"30702118016","Jondaryan"
"31701144906","Gowrie (Qld)"
"31701144905","Gowrie (Qld)"
"31701144902","Gowrie (Qld)"
"31701144913","Gowrie (Qld)"
"30702117923","Crows Nest - Rosalie"
"30702117916","Crows Nest - Rosalie"
"30702117921","Crows Nest - Rosalie"
"30702117914","Crows Nest - Rosalie"
"30702117901","Crows Nest - Rosalie"
"30702117922","Crows Nest - Rosalie"
"30702117913","Crows Nest - Rosalie"
"30702117915","Crows Nest - Rosalie"
"30702117902","Crows Nest - Rosalie"
"30702118001","Jondaryan"
"30702117903","Crows Nest - Rosalie"
"31501140210","Torres Strait Islands"
"31501140214","Torres Strait Islands"
"31202135224","Sarina"
"31202135217","Sarina"
"31202135210","Sarina"
"31202135205","Sarina"
"31202135209","Sarina"
"31202135222","Sarina"
"31202135206","Sarina"
"31202135204","Sarina"
"31202135207","Sarina"
"31202135223","Sarina"
"31202135220","Sarina"
"31202135215","Sarina"
"31202135218","Sarina"
"31202135221","Sarina"
"31202135212","Sarina"
"31202135201","Sarina"
"31202135226","Sarina"
"31202135203","Sarina"
"31202135219","Sarina"
"31202135216","Sarina"
"31202135214","Sarina"
"31202135213","Sarina"
"31202135208","Sarina"
"31202135211","Sarina"
"31202135202","Sarina"
"31202135225","Sarina"
"30703118814","Stanthorpe Region"
"30703118808","Stanthorpe Region"
"30703118807","Stanthorpe Region"
"30703118701","Stanthorpe"
"30703118712","Stanthorpe"
"30703118709","Stanthorpe"
"30703118711","Stanthorpe"
"30703118703","Stanthorpe"
"30703118713","Stanthorpe"
"30703118704","Stanthorpe"
"30703118702","Stanthorpe"
"30703118710","Stanthorpe"
"30703118715","Stanthorpe"
"30703118714","Stanthorpe"
"30703118708","Stanthorpe"
"30703118707","Stanthorpe"
"30703118812","Stanthorpe Region"
"30703118810","Stanthorpe Region"
"30703118705","Stanthorpe"
"30703118718","Stanthorpe"
"30703118706","Stanthorpe"
"30703118805","Stanthorpe Region"
"30703118813","Stanthorpe Region"
"30703118811","Stanthorpe Region"
"30703118717","Stanthorpe"
"30703118806","Stanthorpe Region"
"30703118802","Stanthorpe Region"
"30703118716","Stanthorpe"
"30703118803","Stanthorpe Region"
"30703118801","Stanthorpe Region"
"31503140801","Barcaldine - Blackall"
"31503140814","Barcaldine - Blackall"
"30701117815","Tara"
"30701117812","Tara"
"30701117810","Tara"
"30701117813","Tara"
"30701117803","Tara"
"30701117806","Tara"
"30701117804","Tara"
"30701117814","Tara"
"30701117805","Tara"
"30701117811","Tara"
"30701117801","Tara"
"30701117802","Tara"
"30804152809","Banana"
"30804152817","Banana"
"30804152806","Banana"
"30701117509","Miles - Wandoan"
"30701117501","Miles - Wandoan"
"30701117508","Miles - Wandoan"
"30804152803","Banana"
"31802148001","Kelso"
"31802148008","Kelso"
"31802148011","Kelso"
"31802148025","Kelso"
"31802148018","Kelso"
"31802148017","Kelso"
"31802148016","Kelso"
"31802148005","Kelso"
"31802148004","Kelso"
"31802148012","Kelso"
"31802148022","Kelso"
"31802148003","Kelso"
"31802148019","Kelso"
"31802148023","Kelso"
"31802148021","Kelso"
"31802148015","Kelso"
"31802148028","Kelso"
"31802148026","Kelso"
"31802148029","Kelso"
"31802148014","Kelso"
"31802148013","Kelso"
"31802148007","Kelso"
"31802148009","Kelso"
"31802148244","Kirwan - West"
"31802148217","Kirwan - West"
"31802148225","Kirwan - West"
"31802148223","Kirwan - West"
"31802148224","Kirwan - West"
"31802148211","Kirwan - West"
"31802148124","Kirwan - East"
"31802148118","Kirwan - East"
"31802148206","Kirwan - West"
"31802148121","Kirwan - East"
"31802148120","Kirwan - East"
"31802148103","Kirwan - East"
"31802148117","Kirwan - East"
"31802148114","Kirwan - East"
"31802148108","Kirwan - East"
"31802148102","Kirwan - East"
"31802148115","Kirwan - East"
"31802148112","Kirwan - East"
"31802148111","Kirwan - East"
"31802148113","Kirwan - East"
"31802148110","Kirwan - East"
"31802148109","Kirwan - East"
"31802148101","Kirwan - East"
"31802148107","Kirwan - East"
"31802148105","Kirwan - East"
"31802148106","Kirwan - East"
"31802148104","Kirwan - East"
"31802148119","Kirwan - East"
"31802148116","Kirwan - East"
"31802148122","Kirwan - East"
"31802148123","Kirwan - East"
"31802148201","Kirwan - West"
"31802148208","Kirwan - West"
"31802148205","Kirwan - West"
"31802148204","Kirwan - West"
"31802148203","Kirwan - West"
"31802148232","Kirwan - West"
"31802148233","Kirwan - West"
"31802148235","Kirwan - West"
"31802148231","Kirwan - West"
"31802148237","Kirwan - West"
"31802148236","Kirwan - West"
"31802148212","Kirwan - West"
"31802148213","Kirwan - West"
"31802148214","Kirwan - West"
"31802148215","Kirwan - West"
"31802148248","Kirwan - West"
"31802148239","Kirwan - West"
"31802148227","Kirwan - West"
"31802148226","Kirwan - West"
"31802148221","Kirwan - West"
"31802148222","Kirwan - West"
"31802148220","Kirwan - West"
"31802148238","Kirwan - West"
"31802148218","Kirwan - West"
"31802148243","Kirwan - West"
"31802148209","Kirwan - West"
"31802148219","Kirwan - West"
"31802148228","Kirwan - West"
"31802148229","Kirwan - West"
"31802148247","Kirwan - West"
"31802148245","Kirwan - West"
"31802148242","Kirwan - West"
"31802148241","Kirwan - West"
"31802147319","Deeragun"
"31802147112","Condon - Rasmussen"
"31802147129","Condon - Rasmussen"
"31802147101","Condon - Rasmussen"
"31802147107","Condon - Rasmussen"
"31802147123","Condon - Rasmussen"
"31802147120","Condon - Rasmussen"
"31802147127","Condon - Rasmussen"
"31802147102","Condon - Rasmussen"
"31802147324","Deeragun"
"31802147332","Deeragun"
"31802147302","Deeragun"
"31802147338","Deeragun"
"31802147350","Deeragun"
"31802147322","Deeragun"
"31802147346","Deeragun"
"31802147314","Deeragun"
"31802147304","Deeragun"
"31802147311","Deeragun"
"31802147349","Deeragun"
"31802147327","Deeragun"
"31802147306","Deeragun"
"31802147328","Deeragun"
"31802147318","Deeragun"
"31802147313","Deeragun"
"31802147336","Deeragun"
"31802147305","Deeragun"
"31802147329","Deeragun"
"31802147019","Bohle Plains"
"31802147003","Bohle Plains"
"31802147004","Bohle Plains"
"31802147117","Condon - Rasmussen"
"31802147118","Condon - Rasmussen"
"31802147119","Condon - Rasmussen"
"31802147114","Condon - Rasmussen"
"31802147113","Condon - Rasmussen"
"31802147111","Condon - Rasmussen"
"31802147121","Condon - Rasmussen"
"31802147108","Condon - Rasmussen"
"31802147110","Condon - Rasmussen"
"31802147106","Condon - Rasmussen"
"31802147105","Condon - Rasmussen"
"31802147128","Condon - Rasmussen"
"31802147103","Condon - Rasmussen"
"31802147126","Condon - Rasmussen"
"31802147104","Condon - Rasmussen"
"31802147124","Condon - Rasmussen"
"31802147109","Condon - Rasmussen"
"31802147323","Deeragun"
"31802147335","Deeragun"
"31802147021","Bohle Plains"
"31802147020","Bohle Plains"
"31802147015","Bohle Plains"
"31802147013","Bohle Plains"
"31802147022","Bohle Plains"
"31802147301","Deeragun"
"31802147331","Deeragun"
"31802147325","Deeragun"
"31802147352","Deeragun"
"31802147115","Condon - Rasmussen"
"31802147333","Deeragun"
"31802147341","Deeragun"
"31802148622","Northern Beaches"
"31802148902","Townsville - South"
"31802147012","Bohle Plains"
"31802147008","Bohle Plains"
"31802147007","Bohle Plains"
"31802147001","Bohle Plains"
"31802147002","Bohle Plains"
"31802148613","Northern Beaches"
"31802148615","Northern Beaches"
"31802148602","Northern Beaches"
"31802148604","Northern Beaches"
"31802148611","Northern Beaches"
"31802148621","Northern Beaches"
"31802148608","Northern Beaches"
"31802148610","Northern Beaches"
"31802148618","Northern Beaches"
"31802148601","Northern Beaches"
"31802148606","Northern Beaches"
"31802148607","Northern Beaches"
"31802148624","Northern Beaches"
"31802148617","Northern Beaches"
"31802148623","Northern Beaches"
"31802148619","Northern Beaches"
"31905152512","Maryborough Region - South"
"31903151401","Gympie Region"
"31903151432","Gympie Region"
"31905152501","Maryborough Region - South"
"31905152502","Maryborough Region - South"
"31905152510","Maryborough Region - South"
"31905152504","Maryborough Region - South"
"31905152511","Maryborough Region - South"
"31905152506","Maryborough Region - South"
"31905152507","Maryborough Region - South"
"31905152514","Maryborough Region - South"
"31903151425","Gympie Region"
"31903151431","Gympie Region"
"31903151430","Gympie Region"
"31903151450","Gympie Region"
"31905152516","Maryborough Region - South"
"31905152503","Maryborough Region - South"
"31905152518","Maryborough Region - South"
"31905152513","Maryborough Region - South"
"31903151439","Gympie Region"
"31701145601","Toowoomba - Central"
"31701145627","Toowoomba - Central"
"31701145607","Toowoomba - Central"
"31701145625","Toowoomba - Central"
"31701145635","Toowoomba - Central"
"31701145628","Toowoomba - Central"
"31701145623","Toowoomba - Central"
"31701145620","Toowoomba - Central"
"31701145629","Toowoomba - Central"
"31701145618","Toowoomba - Central"
"31701145622","Toowoomba - Central"
"31701145609","Toowoomba - Central"
"31701145610","Toowoomba - Central"
"31701145614","Toowoomba - Central"
"31701145613","Toowoomba - Central"
"31701145608","Toowoomba - Central"
"31701145611","Toowoomba - Central"
"31701145621","Toowoomba - Central"
"31701145612","Toowoomba - Central"
"31701145606","Toowoomba - Central"
"31701145605","Toowoomba - Central"
"31701145631","Toowoomba - Central"
"31701145616","Toowoomba - Central"
"31701145617","Toowoomba - Central"
"31701145633","Toowoomba - Central"
"31701145603","Toowoomba - Central"
"31701145634","Toowoomba - Central"
"31701145604","Toowoomba - Central"
"31701145602","Toowoomba - Central"
"31701145637","Toowoomba - Central"
"31701145636","Toowoomba - Central"
"31701145630","Toowoomba - Central"
"31701145626","Toowoomba - Central"
"31701145615","Toowoomba - Central"
"31701145619","Toowoomba - Central"
"31701145624","Toowoomba - Central"
"31701145632","Toowoomba - Central"
"31701145708","Toowoomba - East"
"31701145707","Toowoomba - East"
"31701145703","Toowoomba - East"
"31701145704","Toowoomba - East"
"31701145716","Toowoomba - East"
"31701145706","Toowoomba - East"
"31701145720","Toowoomba - East"
"31701145722","Toowoomba - East"
